West Coast Groundfish Slope/Shelf Bottom Trawl Survey data,,,,,,,,,,,,,,,
Age Composition Estimates,,,,,,,,,,,,,,,
sablefish,,,,,,,,,,,,,,,
Extracted: 5/5/2015,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
Species Code,Species,Year,Project,INPFC Area,Min Depth (m),Max Depth (m),Length (cm),Age,Female Numbers,Male Numbers,Unsexed Numbers,Lengthed Age Tally: Full Stratum,Age Tally: Female,Age Tally: Male,Age Tally: Unsexed
20510,sablefish,1998,Groundfish Slope Survey,40Pt5To45Degs,548.64,900,50,11,0,13113,0,114,0,1,0
20510,sablefish,1998,Groundfish Slope Survey,40Pt5To45Degs,548.64,900,52,11,0,21381,0,114,0,1,0
20510,sablefish,1998,Groundfish Slope Survey,40Pt5To45Degs,548.64,900,56,11,14508,0,0,114,1,0,0
20510,sablefish,1998,Groundfish Slope Survey,40Pt5To45Degs,548.64,900,59,11,12331,0,0,114,1,0,0
20510,sablefish,1998,Groundfish Slope Survey,40Pt5To45Degs,548.64,900,71,11,0,19629,0,114,0,1,0
20510,sablefish,1998,Groundfish Slope Survey,40Pt5To45Degs,548.64,900,61,12,12098,0,0,114,1,0,0
20510,sablefish,1998,Groundfish Slope Survey,40Pt5To45Degs,548.64,900,65,12,19629,0,0,114,1,0,0
20510,sablefish,1998,Groundfish Slope Survey,40Pt5To45Degs,548.64,900,49,13,0,19629,0,114,0,1,0
20510,sablefish,1998,Groundfish Slope Survey,40Pt5To45Degs,548.64,900,52,13,0,12098,0,114,0,1,0
20510,sablefish,1998,Groundfish Slope Survey,40Pt5To45Degs,548.64,900,57,13,14508,12129,0,114,1,1,0
20510,sablefish,1998,Groundfish Slope Survey,40Pt5To45Degs,548.64,900,58,13,0,14508,0,114,0,1,0
20510,sablefish,1998,Groundfish Slope Survey,40Pt5To45Degs,548.64,900,60,13,13497,0,0,114,1,0,0
20510,sablefish,1998,Groundfish Slope Survey,40Pt5To45Degs,548.64,900,53,14,0,19629,0,114,0,1,0
20510,sablefish,1998,Groundfish Slope Survey,40Pt5To45Degs,548.64,900,62,14,13497,0,0,114,1,0,0
20510,sablefish,1998,Groundfish Slope Survey,40Pt5To45Degs,548.64,900,63,14,13113,19629,0,114,1,1,0
20510,sablefish,1998,Groundfish Slope Survey,40Pt5To45Degs,548.64,900,73,15,13106,0,0,114,1,0,0
20510,sablefish,1998,Groundfish Slope Survey,40Pt5To45Degs,548.64,900,53,16,0,21381,0,114,0,1,0
20510,sablefish,1998,Groundfish Slope Survey,40Pt5To45Degs,548.64,900,55,16,0,13113,0,114,0,1,0
20510,sablefish,1998,Groundfish Slope Survey,40Pt5To45Degs,548.64,900,59,16,13106,0,0,114,1,0,0
20510,sablefish,1998,Groundfish Slope Survey,40Pt5To45Degs,548.64,900,60,16,0,10717,0,114,0,1,0
20510,sablefish,1998,Groundfish Slope Survey,40Pt5To45Degs,548.64,900,50,17,0,12100,0,114,0,1,0
20510,sablefish,1998,Groundfish Slope Survey,40Pt5To45Degs,548.64,900,54,17,0,13106,0,114,0,1,0
20510,sablefish,1998,Groundfish Slope Survey,40Pt5To45Degs,548.64,900,56,17,12331,0,0,114,1,0,0
20510,sablefish,1998,Groundfish Slope Survey,40Pt5To45Degs,548.64,900,57,17,0,19629,0,114,0,1,0
20510,sablefish,1998,Groundfish Slope Survey,40Pt5To45Degs,548.64,900,58,17,13113,0,0,114,1,0,0
20510,sablefish,1998,Groundfish Slope Survey,40Pt5To45Degs,548.64,900,65,17,19629,0,0,114,1,0,0
20510,sablefish,1998,Groundfish Slope Survey,40Pt5To45Degs,548.64,900,51,18,0,10717,0,114,0,1,0
20510,sablefish,1998,Groundfish Slope Survey,40Pt5To45Degs,548.64,900,53,18,0,33712,0,114,0,2,0
20510,sablefish,1998,Groundfish Slope Survey,40Pt5To45Degs,548.64,900,58,18,0,12100,0,114,0,1,0
20510,sablefish,1998,Groundfish Slope Survey,40Pt5To45Degs,548.64,900,61,18,21381,0,0,114,1,0,0
20510,sablefish,1998,Groundfish Slope Survey,40Pt5To45Degs,548.64,900,50,19,0,12331,0,114,0,1,0
20510,sablefish,1998,Groundfish Slope Survey,40Pt5To45Degs,548.64,900,76,19,12331,0,0,114,1,0,0
20510,sablefish,1998,Groundfish Slope Survey,40Pt5To45Degs,548.64,900,68,20,12098,0,0,114,1,0,0
20510,sablefish,1998,Groundfish Slope Survey,40Pt5To45Degs,548.64,900,72,20,12331,0,0,114,1,0,0
20510,sablefish,1998,Groundfish Slope Survey,40Pt5To45Degs,548.64,900,54,21,0,13497,0,114,0,1,0
20510,sablefish,1998,Groundfish Slope Survey,40Pt5To45Degs,548.64,900,57,21,0,14508,0,114,0,1,0
20510,sablefish,1998,Groundfish Slope Survey,40Pt5To45Degs,548.64,900,58,21,13106,0,0,114,1,0,0
20510,sablefish,1998,Groundfish Slope Survey,40Pt5To45Degs,548.64,900,62,21,0,21381,0,114,0,1,0
20510,sablefish,1998,Groundfish Slope Survey,40Pt5To45Degs,548.64,900,50,23,0,13497,0,114,0,1,0
20510,sablefish,1998,Groundfish Slope Survey,40Pt5To45Degs,548.64,900,59,23,14377,0,0,114,1,0,0
20510,sablefish,1998,Groundfish Slope Survey,40Pt5To45Degs,548.64,900,68,23,0,19629,0,114,0,1,0
20510,sablefish,1998,Groundfish Slope Survey,40Pt5To45Degs,548.64,900,54,24,0,13497,0,114,0,1,0
20510,sablefish,1998,Groundfish Slope Survey,40Pt5To45Degs,548.64,900,51,27,0,14508,0,114,0,1,0
20510,sablefish,1998,Groundfish Slope Survey,40Pt5To45Degs,548.64,900,57,27,0,13497,0,114,0,1,0
20510,sablefish,1998,Groundfish Slope Survey,40Pt5To45Degs,548.64,900,63,27,0,13497,0,114,0,1,0
20510,sablefish,1998,Groundfish Slope Survey,40Pt5To45Degs,548.64,900,54,28,0,14508,0,114,0,1,0
20510,sablefish,1998,Groundfish Slope Survey,40Pt5To45Degs,548.64,900,77,29,12331,0,0,114,1,0,0
20510,sablefish,1998,Groundfish Slope Survey,40Pt5To45Degs,548.64,900,54,30,0,14508,0,114,0,1,0
20510,sablefish,1998,Groundfish Slope Survey,40Pt5To45Degs,548.64,900,56,30,0,14508,0,114,0,1,0
20510,sablefish,1998,Groundfish Slope Survey,40Pt5To45Degs,548.64,900,67,32,12331,0,0,114,1,0,0
20510,sablefish,1998,Groundfish Slope Survey,40Pt5To45Degs,548.64,900,59,33,10717,0,0,114,1,0,0
20510,sablefish,1998,Groundfish Slope Survey,40Pt5To45Degs,548.64,900,60,36,0,13113,0,114,0,1,0
20510,sablefish,1998,Groundfish Slope Survey,40Pt5To45Degs,548.64,900,53,37,0,13497,0,114,0,1,0
20510,sablefish,1998,Groundfish Slope Survey,40Pt5To45Degs,548.64,900,57,37,11478,0,0,114,1,0,0
20510,sablefish,1998,Groundfish Slope Survey,40Pt5To45Degs,548.64,900,54,38,0,12331,0,114,0,1,0
20510,sablefish,1998,Groundfish Slope Survey,40Pt5To45Degs,548.64,900,52,39,0,13497,0,114,0,1,0
20510,sablefish,1998,Groundfish Slope Survey,40Pt5To45Degs,548.64,900,58,39,0,12098,0,114,0,1,0
20510,sablefish,1998,Groundfish Slope Survey,40Pt5To45Degs,548.64,900,54,41,0,10717,0,114,0,1,0
20510,sablefish,1998,Groundfish Slope Survey,40Pt5To45Degs,548.64,900,53,42,0,21381,0,114,0,1,0
20510,sablefish,1998,Groundfish Slope Survey,40Pt5To45Degs,548.64,900,59,43,21381,0,0,114,1,0,0
20510,sablefish,1998,Groundfish Slope Survey,40Pt5To45Degs,548.64,900,60,43,12100,10717,0,114,1,1,0
20510,sablefish,1998,Groundfish Slope Survey,40Pt5To45Degs,548.64,900,56,47,0,13106,0,114,0,1,0
20510,sablefish,1998,Groundfish Slope Survey,40Pt5To45Degs,548.64,900,53,49,0,14508,0,114,0,1,0
20510,sablefish,1998,Groundfish Slope Survey,34Pt5To40Pt5Degs,548.64,900,46,2,17671,0,0,97,1,0,0
20510,sablefish,1998,Groundfish Slope Survey,34Pt5To40Pt5Degs,548.64,900,47,2,14794,0,0,97,1,0,0
20510,sablefish,1998,Groundfish Slope Survey,34Pt5To40Pt5Degs,548.64,900,45,3,0,21159,0,97,0,1,0
20510,sablefish,1998,Groundfish Slope Survey,34Pt5To40Pt5Degs,548.64,900,47,3,13724,0,0,97,1,0,0
20510,sablefish,1998,Groundfish Slope Survey,34Pt5To40Pt5Degs,548.64,900,48,3,17671,17500,0,97,1,1,0
20510,sablefish,1998,Groundfish Slope Survey,34Pt5To40Pt5Degs,548.64,900,49,3,0,52312,0,97,0,2,0
20510,sablefish,1998,Groundfish Slope Survey,34Pt5To40Pt5Degs,548.64,900,50,3,0,16108,0,97,0,1,0
20510,sablefish,1998,Groundfish Slope Survey,34Pt5To40Pt5Degs,548.64,900,51,3,0,17671,0,97,0,1,0
20510,sablefish,1998,Groundfish Slope Survey,34Pt5To40Pt5Degs,548.64,900,52,3,32466,0,0,97,2,0,0
20510,sablefish,1998,Groundfish Slope Survey,34Pt5To40Pt5Degs,548.64,900,54,3,14794,0,0,97,1,0,0
20510,sablefish,1998,Groundfish Slope Survey,34Pt5To40Pt5Degs,548.64,900,43,4,38588,0,0,97,1,0,0
20510,sablefish,1998,Groundfish Slope Survey,34Pt5To40Pt5Degs,548.64,900,44,4,38588,17671,0,97,1,1,0
20510,sablefish,1998,Groundfish Slope Survey,34Pt5To40Pt5Degs,548.64,900,45,4,0,17671,0,97,0,1,0
20510,sablefish,1998,Groundfish Slope Survey,34Pt5To40Pt5Degs,548.64,900,46,4,0,59747,0,97,0,2,0
20510,sablefish,1998,Groundfish Slope Survey,34Pt5To40Pt5Degs,548.64,900,47,4,21159,0,0,97,1,0,0
20510,sablefish,1998,Groundfish Slope Survey,34Pt5To40Pt5Degs,548.64,900,49,4,35343,0,0,97,2,0,0
20510,sablefish,1998,Groundfish Slope Survey,34Pt5To40Pt5Degs,548.64,900,50,4,91142,0,0,97,4,0,0
20510,sablefish,1998,Groundfish Slope Survey,34Pt5To40Pt5Degs,548.64,900,51,4,38588,0,0,97,1,0,0
20510,sablefish,1998,Groundfish Slope Survey,34Pt5To40Pt5Degs,548.64,900,54,4,14794,0,0,97,1,0,0
20510,sablefish,1998,Groundfish Slope Survey,34Pt5To40Pt5Degs,548.64,900,44,5,0,38588,0,97,0,1,0
20510,sablefish,1998,Groundfish Slope Survey,34Pt5To40Pt5Degs,548.64,900,47,5,0,82224,0,97,0,1,0
20510,sablefish,1998,Groundfish Slope Survey,34Pt5To40Pt5Degs,548.64,900,48,5,0,17671,0,97,0,1,0
20510,sablefish,1998,Groundfish Slope Survey,34Pt5To40Pt5Degs,548.64,900,49,5,0,17500,0,97,0,1,0
20510,sablefish,1998,Groundfish Slope Survey,34Pt5To40Pt5Degs,548.64,900,53,5,38588,0,0,97,1,0,0
20510,sablefish,1998,Groundfish Slope Survey,34Pt5To40Pt5Degs,548.64,900,54,5,38588,0,0,97,1,0,0
20510,sablefish,1998,Groundfish Slope Survey,34Pt5To40Pt5Degs,548.64,900,46,6,0,17671,0,97,0,1,0
20510,sablefish,1998,Groundfish Slope Survey,34Pt5To40Pt5Degs,548.64,900,48,6,21159,0,0,97,1,0,0
20510,sablefish,1998,Groundfish Slope Survey,34Pt5To40Pt5Degs,548.64,900,50,6,21159,0,0,97,1,0,0
20510,sablefish,1998,Groundfish Slope Survey,34Pt5To40Pt5Degs,548.64,900,51,6,0,17721,0,97,0,1,0
20510,sablefish,1998,Groundfish Slope Survey,34Pt5To40Pt5Degs,548.64,900,48,7,0,21159,0,97,0,1,0
20510,sablefish,1998,Groundfish Slope Survey,34Pt5To40Pt5Degs,548.64,900,50,7,0,38588,0,97,0,1,0
20510,sablefish,1998,Groundfish Slope Survey,34Pt5To40Pt5Degs,548.64,900,51,7,17671,0,0,97,1,0,0
20510,sablefish,1998,Groundfish Slope Survey,34Pt5To40Pt5Degs,548.64,900,55,7,16108,0,0,97,1,0,0
20510,sablefish,1998,Groundfish Slope Survey,34Pt5To40Pt5Degs,548.64,900,58,7,17721,0,0,97,1,0,0
20510,sablefish,1998,Groundfish Slope Survey,34Pt5To40Pt5Degs,548.64,900,50,8,0,14460,0,97,0,1,0
20510,sablefish,1998,Groundfish Slope Survey,34Pt5To40Pt5Degs,548.64,900,55,8,17721,0,0,97,1,0,0
20510,sablefish,1998,Groundfish Slope Survey,34Pt5To40Pt5Degs,548.64,900,48,9,0,31224,0,97,0,2,0
20510,sablefish,1998,Groundfish Slope Survey,34Pt5To40Pt5Degs,548.64,900,49,9,0,14460,0,97,0,1,0
20510,sablefish,1998,Groundfish Slope Survey,34Pt5To40Pt5Degs,548.64,900,52,9,0,38588,0,97,0,1,0
20510,sablefish,1998,Groundfish Slope Survey,34Pt5To40Pt5Degs,548.64,900,49,10,0,82224,0,97,0,1,0
20510,sablefish,1998,Groundfish Slope Survey,34Pt5To40Pt5Degs,548.64,900,51,10,0,82670,0,97,0,2,0
20510,sablefish,1998,Groundfish Slope Survey,34Pt5To40Pt5Degs,548.64,900,53,10,0,82224,0,97,0,1,0
20510,sablefish,1998,Groundfish Slope Survey,34Pt5To40Pt5Degs,548.64,900,50,11,0,38588,0,97,0,1,0
20510,sablefish,1998,Groundfish Slope Survey,34Pt5To40Pt5Degs,548.64,900,51,11,0,44081,0,97,0,1,0
20510,sablefish,1998,Groundfish Slope Survey,34Pt5To40Pt5Degs,548.64,900,55,11,0,82224,0,97,0,1,0
20510,sablefish,1998,Groundfish Slope Survey,34Pt5To40Pt5Degs,548.64,900,61,11,16743,0,0,97,1,0,0
20510,sablefish,1998,Groundfish Slope Survey,34Pt5To40Pt5Degs,548.64,900,52,12,0,17721,0,97,0,1,0
20510,sablefish,1998,Groundfish Slope Survey,34Pt5To40Pt5Degs,548.64,900,55,12,0,82224,0,97,0,1,0
20510,sablefish,1998,Groundfish Slope Survey,34Pt5To40Pt5Degs,548.64,900,60,12,17671,0,0,97,1,0,0
20510,sablefish,1998,Groundfish Slope Survey,34Pt5To40Pt5Degs,548.64,900,49,13,0,44081,0,97,0,1,0
20510,sablefish,1998,Groundfish Slope Survey,34Pt5To40Pt5Degs,548.64,900,51,13,0,114740,0,97,0,3,0
20510,sablefish,1998,Groundfish Slope Survey,34Pt5To40Pt5Degs,548.64,900,54,13,0,16743,0,97,0,1,0
20510,sablefish,1998,Groundfish Slope Survey,34Pt5To40Pt5Degs,548.64,900,57,13,17721,0,0,97,1,0,0
20510,sablefish,1998,Groundfish Slope Survey,34Pt5To40Pt5Degs,548.64,900,52,14,44081,0,0,97,1,0,0
20510,sablefish,1998,Groundfish Slope Survey,34Pt5To40Pt5Degs,548.64,900,55,14,0,44081,0,97,0,1,0
20510,sablefish,1998,Groundfish Slope Survey,34Pt5To40Pt5Degs,548.64,900,49,15,0,16496,0,97,0,1,0
20510,sablefish,1998,Groundfish Slope Survey,34Pt5To40Pt5Degs,548.64,900,52,15,0,82224,0,97,0,1,0
20510,sablefish,1998,Groundfish Slope Survey,34Pt5To40Pt5Degs,548.64,900,55,15,17721,0,0,97,1,0,0
20510,sablefish,1998,Groundfish Slope Survey,34Pt5To40Pt5Degs,548.64,900,52,16,16743,0,0,97,1,0,0
20510,sablefish,1998,Groundfish Slope Survey,34Pt5To40Pt5Degs,548.64,900,59,16,16108,0,0,97,1,0,0
20510,sablefish,1998,Groundfish Slope Survey,34Pt5To40Pt5Degs,548.64,900,57,17,0,16743,0,97,0,1,0
20510,sablefish,1998,Groundfish Slope Survey,34Pt5To40Pt5Degs,548.64,900,53,18,0,13645,0,97,0,1,0
20510,sablefish,1998,Groundfish Slope Survey,34Pt5To40Pt5Degs,548.64,900,55,18,14460,0,0,97,1,0,0
20510,sablefish,1998,Groundfish Slope Survey,34Pt5To40Pt5Degs,548.64,900,55,20,0,38588,0,97,0,1,0
20510,sablefish,1998,Groundfish Slope Survey,34Pt5To40Pt5Degs,548.64,900,58,22,0,17721,0,97,0,1,0
20510,sablefish,1998,Groundfish Slope Survey,34Pt5To40Pt5Degs,548.64,900,53,23,0,21159,0,97,0,1,0
20510,sablefish,1998,Groundfish Slope Survey,34Pt5To40Pt5Degs,548.64,900,54,23,0,38588,0,97,0,1,0
20510,sablefish,1998,Groundfish Slope Survey,34Pt5To40Pt5Degs,548.64,900,50,24,0,44081,0,97,0,1,0
20510,sablefish,1998,Groundfish Slope Survey,34Pt5To40Pt5Degs,548.64,900,54,24,0,14794,0,97,0,1,0
20510,sablefish,1998,Groundfish Slope Survey,34Pt5To40Pt5Degs,548.64,900,65,24,16496,0,0,97,1,0,0
20510,sablefish,1998,Groundfish Slope Survey,34Pt5To40Pt5Degs,548.64,900,59,25,17721,0,0,97,1,0,0
20510,sablefish,1998,Groundfish Slope Survey,34Pt5To40Pt5Degs,548.64,900,56,26,16108,0,0,97,1,0,0
20510,sablefish,1998,Groundfish Slope Survey,34Pt5To40Pt5Degs,548.64,900,53,29,0,44081,0,97,0,1,0
20510,sablefish,1998,Groundfish Slope Survey,34Pt5To40Pt5Degs,548.64,900,56,29,82224,0,0,97,1,0,0
20510,sablefish,1998,Groundfish Slope Survey,34Pt5To40Pt5Degs,548.64,900,53,32,0,16108,0,97,0,1,0
20510,sablefish,1998,Groundfish Slope Survey,34Pt5To40Pt5Degs,548.64,900,51,34,0,44081,0,97,0,1,0
20510,sablefish,1998,Groundfish Slope Survey,34Pt5To40Pt5Degs,548.64,900,61,36,0,16496,0,97,0,1,0
20510,sablefish,1998,Groundfish Slope Survey,34Pt5To40Pt5Degs,548.64,900,56,40,0,17721,0,97,0,1,0
20510,sablefish,1998,Groundfish Slope Survey,34Pt5To40Pt5Degs,548.64,900,50,41,0,44081,0,97,0,1,0
20510,sablefish,1998,Groundfish Slope Survey,34Pt5To40Pt5Degs,548.64,900,60,41,0,16108,0,97,0,1,0
20510,sablefish,1998,Groundfish Slope Survey,34Pt5To40Pt5Degs,548.64,900,56,42,0,38588,0,97,0,1,0
20510,sablefish,1998,Groundfish Slope Survey,34Pt5To40Pt5Degs,548.64,900,57,44,0,44081,0,97,0,1,0
20510,sablefish,1998,Groundfish Slope Survey,34Pt5To40Pt5Degs,548.64,900,58,45,0,13724,0,97,0,1,0
20510,sablefish,1998,Groundfish Slope Survey,34Pt5To40Pt5Degs,548.64,900,54,54,0,13645,0,97,0,1,0
20510,sablefish,1998,Groundfish Slope Survey,45To49Degs,900,1280.16,57,5,28245,0,0,31,1,0,0
20510,sablefish,1998,Groundfish Slope Survey,45To49Degs,900,1280.16,50,8,0,28245,0,31,0,1,0
20510,sablefish,1998,Groundfish Slope Survey,45To49Degs,900,1280.16,56,8,0,29666,0,31,0,1,0
20510,sablefish,1998,Groundfish Slope Survey,45To49Degs,900,1280.16,61,9,29666,0,0,31,1,0,0
20510,sablefish,1998,Groundfish Slope Survey,45To49Degs,900,1280.16,58,10,0,29666,0,31,0,1,0
20510,sablefish,1998,Groundfish Slope Survey,45To49Degs,900,1280.16,56,11,0,29666,0,31,0,1,0
20510,sablefish,1998,Groundfish Slope Survey,45To49Degs,900,1280.16,62,13,0,30724,0,31,0,1,0
20510,sablefish,1998,Groundfish Slope Survey,45To49Degs,900,1280.16,59,14,0,27197,0,31,0,1,0
20510,sablefish,1998,Groundfish Slope Survey,45To49Degs,900,1280.16,62,14,30341,0,0,31,1,0,0
20510,sablefish,1998,Groundfish Slope Survey,45To49Degs,900,1280.16,49,15,0,28245,0,31,0,1,0
20510,sablefish,1998,Groundfish Slope Survey,45To49Degs,900,1280.16,52,15,0,27197,0,31,0,1,0
20510,sablefish,1998,Groundfish Slope Survey,45To49Degs,900,1280.16,54,15,0,27197,0,31,0,1,0
20510,sablefish,1998,Groundfish Slope Survey,45To49Degs,900,1280.16,53,18,0,29666,0,31,0,1,0
20510,sablefish,1998,Groundfish Slope Survey,45To49Degs,900,1280.16,48,19,0,28245,0,31,0,1,0
20510,sablefish,1998,Groundfish Slope Survey,45To49Degs,900,1280.16,82,22,30341,0,0,31,1,0,0
20510,sablefish,1998,Groundfish Slope Survey,45To49Degs,900,1280.16,56,26,0,29666,0,31,0,1,0
20510,sablefish,1998,Groundfish Slope Survey,45To49Degs,900,1280.16,59,26,0,27197,0,31,0,1,0
20510,sablefish,1998,Groundfish Slope Survey,45To49Degs,900,1280.16,61,26,30724,0,0,31,1,0,0
20510,sablefish,1998,Groundfish Slope Survey,45To49Degs,900,1280.16,59,27,30724,0,0,31,1,0,0
20510,sablefish,1998,Groundfish Slope Survey,45To49Degs,900,1280.16,60,30,30724,0,0,31,1,0,0
20510,sablefish,1998,Groundfish Slope Survey,45To49Degs,900,1280.16,58,31,0,29666,0,31,0,1,0
20510,sablefish,1998,Groundfish Slope Survey,45To49Degs,900,1280.16,65,31,30724,0,0,31,1,0,0
20510,sablefish,1998,Groundfish Slope Survey,45To49Degs,900,1280.16,73,31,27197,0,0,31,1,0,0
20510,sablefish,1998,Groundfish Slope Survey,45To49Degs,900,1280.16,62,34,29666,0,0,31,1,0,0
20510,sablefish,1998,Groundfish Slope Survey,45To49Degs,900,1280.16,68,35,30724,0,0,31,1,0,0
20510,sablefish,1998,Groundfish Slope Survey,45To49Degs,900,1280.16,55,37,0,27197,0,31,0,1,0
20510,sablefish,1998,Groundfish Slope Survey,45To49Degs,900,1280.16,59,37,0,29666,0,31,0,1,0
20510,sablefish,1998,Groundfish Slope Survey,45To49Degs,900,1280.16,55,39,0,29666,0,31,0,1,0
20510,sablefish,1998,Groundfish Slope Survey,45To49Degs,900,1280.16,58,39,0,28245,0,31,0,1,0
20510,sablefish,1998,Groundfish Slope Survey,45To49Degs,900,1280.16,62,45,30724,0,0,31,1,0,0
20510,sablefish,1998,Groundfish Slope Survey,45To49Degs,900,1280.16,60,54,0,27197,0,31,0,1,0
20510,sablefish,1998,Groundfish Slope Survey,40Pt5To45Degs,900,1280.16,51,5,18078,21421,0,68,1,1,0
20510,sablefish,1998,Groundfish Slope Survey,40Pt5To45Degs,900,1280.16,59,7,21421,0,0,68,1,0,0
20510,sablefish,1998,Groundfish Slope Survey,40Pt5To45Degs,900,1280.16,57,8,0,17291,0,68,0,1,0
20510,sablefish,1998,Groundfish Slope Survey,40Pt5To45Degs,900,1280.16,64,10,20190,0,0,68,1,0,0
20510,sablefish,1998,Groundfish Slope Survey,40Pt5To45Degs,900,1280.16,56,11,0,17291,0,68,0,1,0
20510,sablefish,1998,Groundfish Slope Survey,40Pt5To45Degs,900,1280.16,57,12,0,37231,0,68,0,2,0
20510,sablefish,1998,Groundfish Slope Survey,40Pt5To45Degs,900,1280.16,69,12,19848,0,0,68,1,0,0
20510,sablefish,1998,Groundfish Slope Survey,40Pt5To45Degs,900,1280.16,62,13,19848,0,0,68,1,0,0
20510,sablefish,1998,Groundfish Slope Survey,40Pt5To45Degs,900,1280.16,75,13,11711,0,0,68,1,0,0
20510,sablefish,1998,Groundfish Slope Survey,40Pt5To45Degs,900,1280.16,57,14,0,14917,0,68,0,1,0
20510,sablefish,1998,Groundfish Slope Survey,40Pt5To45Degs,900,1280.16,54,15,0,17485,0,68,0,1,0
20510,sablefish,1998,Groundfish Slope Survey,40Pt5To45Degs,900,1280.16,53,16,0,17291,0,68,0,1,0
20510,sablefish,1998,Groundfish Slope Survey,40Pt5To45Degs,900,1280.16,61,16,38306,0,0,68,2,0,0
20510,sablefish,1998,Groundfish Slope Survey,40Pt5To45Degs,900,1280.16,65,16,17291,0,0,68,1,0,0
20510,sablefish,1998,Groundfish Slope Survey,40Pt5To45Degs,900,1280.16,72,16,19848,0,0,68,1,0,0
20510,sablefish,1998,Groundfish Slope Survey,40Pt5To45Degs,900,1280.16,57,17,0,18078,0,68,0,1,0
20510,sablefish,1998,Groundfish Slope Survey,40Pt5To45Degs,900,1280.16,68,17,14917,0,0,68,1,0,0
20510,sablefish,1998,Groundfish Slope Survey,40Pt5To45Degs,900,1280.16,50,18,0,17291,0,68,0,1,0
20510,sablefish,1998,Groundfish Slope Survey,40Pt5To45Degs,900,1280.16,58,18,0,19153,18078,68,0,1,1
20510,sablefish,1998,Groundfish Slope Survey,40Pt5To45Degs,900,1280.16,64,19,39696,0,0,68,2,0,0
20510,sablefish,1998,Groundfish Slope Survey,40Pt5To45Degs,900,1280.16,67,19,20190,0,0,68,1,0,0
20510,sablefish,1998,Groundfish Slope Survey,40Pt5To45Degs,900,1280.16,52,20,0,17291,0,68,0,1,0
20510,sablefish,1998,Groundfish Slope Survey,40Pt5To45Degs,900,1280.16,55,20,0,17291,18078,68,0,1,1
20510,sablefish,1998,Groundfish Slope Survey,40Pt5To45Degs,900,1280.16,66,20,17485,0,0,68,1,0,0
20510,sablefish,1998,Groundfish Slope Survey,40Pt5To45Degs,900,1280.16,53,21,0,17291,0,68,0,1,0
20510,sablefish,1998,Groundfish Slope Survey,40Pt5To45Degs,900,1280.16,59,21,19848,0,0,68,1,0,0
20510,sablefish,1998,Groundfish Slope Survey,40Pt5To45Degs,900,1280.16,44,22,0,0,18078,68,0,0,1
20510,sablefish,1998,Groundfish Slope Survey,40Pt5To45Degs,900,1280.16,57,22,0,17291,0,68,0,1,0
20510,sablefish,1998,Groundfish Slope Survey,40Pt5To45Degs,900,1280.16,78,22,19848,0,0,68,1,0,0
20510,sablefish,1998,Groundfish Slope Survey,40Pt5To45Degs,900,1280.16,55,24,17291,0,0,68,1,0,0
20510,sablefish,1998,Groundfish Slope Survey,40Pt5To45Degs,900,1280.16,59,24,11711,0,0,68,1,0,0
20510,sablefish,1998,Groundfish Slope Survey,40Pt5To45Degs,900,1280.16,65,24,19153,0,0,68,1,0,0
20510,sablefish,1998,Groundfish Slope Survey,40Pt5To45Degs,900,1280.16,64,25,19153,0,0,68,1,0,0
20510,sablefish,1998,Groundfish Slope Survey,40Pt5To45Degs,900,1280.16,53,26,0,17291,0,68,0,1,0
20510,sablefish,1998,Groundfish Slope Survey,40Pt5To45Degs,900,1280.16,63,26,11711,0,0,68,1,0,0
20510,sablefish,1998,Groundfish Slope Survey,40Pt5To45Degs,900,1280.16,64,26,19153,0,0,68,1,0,0
20510,sablefish,1998,Groundfish Slope Survey,40Pt5To45Degs,900,1280.16,59,27,0,11711,0,68,0,1,0
20510,sablefish,1998,Groundfish Slope Survey,40Pt5To45Degs,900,1280.16,52,28,0,17291,0,68,0,1,0
20510,sablefish,1998,Groundfish Slope Survey,40Pt5To45Degs,900,1280.16,67,28,0,11711,0,68,0,1,0
20510,sablefish,1998,Groundfish Slope Survey,40Pt5To45Degs,900,1280.16,53,29,0,17291,0,68,0,1,0
20510,sablefish,1998,Groundfish Slope Survey,40Pt5To45Degs,900,1280.16,61,29,19153,0,0,68,1,0,0
20510,sablefish,1998,Groundfish Slope Survey,40Pt5To45Degs,900,1280.16,70,29,19153,0,0,68,1,0,0
20510,sablefish,1998,Groundfish Slope Survey,40Pt5To45Degs,900,1280.16,57,30,0,17485,0,68,0,1,0
20510,sablefish,1998,Groundfish Slope Survey,40Pt5To45Degs,900,1280.16,56,31,0,19153,0,68,0,1,0
20510,sablefish,1998,Groundfish Slope Survey,40Pt5To45Degs,900,1280.16,66,31,19848,0,0,68,1,0,0
20510,sablefish,1998,Groundfish Slope Survey,40Pt5To45Degs,900,1280.16,60,32,0,11711,0,68,0,1,0
20510,sablefish,1998,Groundfish Slope Survey,40Pt5To45Degs,900,1280.16,62,32,19848,0,0,68,1,0,0
20510,sablefish,1998,Groundfish Slope Survey,40Pt5To45Degs,900,1280.16,52,34,0,17291,0,68,0,1,0
20510,sablefish,1998,Groundfish Slope Survey,40Pt5To45Degs,900,1280.16,57,34,11711,0,0,68,1,0,0
