West Coast Groundfish Slope/Shelf Bottom Trawl Survey data,,,,,,,,,,,,,,
Length Composition Estimates,,,,,,,,,,,,,,
sablefish,,,,,,,,,,,,,,
Extracted: 2/17/2015,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
Species Code,Scientific Name,Species,Survey Year,Project,Area Set Identifier,Area Name,Depth Strata Set,Minimum Stratum Depth (m),Maximum Stratum Depth (m),Length Category (cm),Number of Females,Number of Males,Number of Unsexed,
20510,Anoplopoma fimbria,sablefish,1998,Groundfish Slope Survey,Coastwide: (32/34/34.5/40.5/45/49),40Pt5To45Degs,55 183 549 900 1280 meter bounds,548.64,900,59,71010,0,0,
20510,Anoplopoma fimbria,sablefish,1998,Groundfish Slope Survey,Coastwide: (32/34/34.5/40.5/45/49),40Pt5To45Degs,55 183 549 900 1280 meter bounds,548.64,900,60,28825,38979,0,
20510,Anoplopoma fimbria,sablefish,1998,Groundfish Slope Survey,Coastwide: (32/34/34.5/40.5/45/49),40Pt5To45Degs,55 183 549 900 1280 meter bounds,548.64,900,61,18485,9452,0,
20510,Anoplopoma fimbria,sablefish,1998,Groundfish Slope Survey,Coastwide: (32/34/34.5/40.5/45/49),40Pt5To45Degs,55 183 549 900 1280 meter bounds,548.64,900,62,19670,16750,0,
20510,Anoplopoma fimbria,sablefish,1998,Groundfish Slope Survey,Coastwide: (32/34/34.5/40.5/45/49),40Pt5To45Degs,55 183 549 900 1280 meter bounds,548.64,900,63,39542,37677,0,
20510,Anoplopoma fimbria,sablefish,1998,Groundfish Slope Survey,Coastwide: (32/34/34.5/40.5/45/49),40Pt5To45Degs,55 183 549 900 1280 meter bounds,548.64,900,64,19715,9588,0,
20510,Anoplopoma fimbria,sablefish,1998,Groundfish Slope Survey,Coastwide: (32/34/34.5/40.5/45/49),40Pt5To45Degs,55 183 549 900 1280 meter bounds,548.64,900,65,27339,0,0,
20510,Anoplopoma fimbria,sablefish,1998,Groundfish Slope Survey,Coastwide: (32/34/34.5/40.5/45/49),40Pt5To45Degs,55 183 549 900 1280 meter bounds,548.64,900,67,10304,0,0,
20510,Anoplopoma fimbria,sablefish,1998,Groundfish Slope Survey,Coastwide: (32/34/34.5/40.5/45/49),40Pt5To45Degs,55 183 549 900 1280 meter bounds,548.64,900,68,23779,13669,0,
20510,Anoplopoma fimbria,sablefish,1998,Groundfish Slope Survey,Coastwide: (32/34/34.5/40.5/45/49),40Pt5To45Degs,55 183 549 900 1280 meter bounds,548.64,900,69,10110,0,0,
20510,Anoplopoma fimbria,sablefish,1998,Groundfish Slope Survey,Coastwide: (32/34/34.5/40.5/45/49),40Pt5To45Degs,55 183 549 900 1280 meter bounds,548.64,900,71,8375,13669,0,
20510,Anoplopoma fimbria,sablefish,1998,Groundfish Slope Survey,Coastwide: (32/34/34.5/40.5/45/49),40Pt5To45Degs,55 183 549 900 1280 meter bounds,548.64,900,72,20414,0,0,
20510,Anoplopoma fimbria,sablefish,1998,Groundfish Slope Survey,Coastwide: (32/34/34.5/40.5/45/49),40Pt5To45Degs,55 183 549 900 1280 meter bounds,548.64,900,73,10952,0,0,
20510,Anoplopoma fimbria,sablefish,1998,Groundfish Slope Survey,Coastwide: (32/34/34.5/40.5/45/49),40Pt5To45Degs,55 183 549 900 1280 meter bounds,548.64,900,74,10110,0,0,
20510,Anoplopoma fimbria,sablefish,1998,Groundfish Slope Survey,Coastwide: (32/34/34.5/40.5/45/49),40Pt5To45Degs,55 183 549 900 1280 meter bounds,548.64,900,76,20414,0,0,
20510,Anoplopoma fimbria,sablefish,1998,Groundfish Slope Survey,Coastwide: (32/34/34.5/40.5/45/49),40Pt5To45Degs,55 183 549 900 1280 meter bounds,548.64,900,77,23973,0,0,
20510,Anoplopoma fimbria,sablefish,1998,Groundfish Slope Survey,Coastwide: (32/34/34.5/40.5/45/49),40Pt5To45Degs,55 183 549 900 1280 meter bounds,900,1280.16,44,6346,0,6346,
20510,Anoplopoma fimbria,sablefish,1998,Groundfish Slope Survey,Coastwide: (32/34/34.5/40.5/45/49),40Pt5To45Degs,55 183 549 900 1280 meter bounds,900,1280.16,48,0,0,7171,
20510,Anoplopoma fimbria,sablefish,1998,Groundfish Slope Survey,Coastwide: (32/34/34.5/40.5/45/49),40Pt5To45Degs,55 183 549 900 1280 meter bounds,900,1280.16,50,0,7081,0,
20510,Anoplopoma fimbria,sablefish,1998,Groundfish Slope Survey,Coastwide: (32/34/34.5/40.5/45/49),40Pt5To45Degs,55 183 549 900 1280 meter bounds,900,1280.16,51,6346,8773,0,
20510,Anoplopoma fimbria,sablefish,1998,Groundfish Slope Survey,Coastwide: (32/34/34.5/40.5/45/49),40Pt5To45Degs,55 183 549 900 1280 meter bounds,900,1280.16,52,0,28326,27167,
20510,Anoplopoma fimbria,sablefish,1998,Groundfish Slope Survey,Coastwide: (32/34/34.5/40.5/45/49),40Pt5To45Degs,55 183 549 900 1280 meter bounds,900,1280.16,53,0,35407,51157,
20510,Anoplopoma fimbria,sablefish,1998,Groundfish Slope Survey,Coastwide: (32/34/34.5/40.5/45/49),40Pt5To45Degs,55 183 549 900 1280 meter bounds,900,1280.16,54,16358,7161,0,
20510,Anoplopoma fimbria,sablefish,1998,Groundfish Slope Survey,Coastwide: (32/34/34.5/40.5/45/49),40Pt5To45Degs,55 183 549 900 1280 meter bounds,900,1280.16,55,7081,7081,60376,
20510,Anoplopoma fimbria,sablefish,1998,Groundfish Slope Survey,Coastwide: (32/34/34.5/40.5/45/49),40Pt5To45Degs,55 183 549 900 1280 meter bounds,900,1280.16,56,8996,14926,32926,
20510,Anoplopoma fimbria,sablefish,1998,Groundfish Slope Survey,Coastwide: (32/34/34.5/40.5/45/49),40Pt5To45Degs,55 183 549 900 1280 meter bounds,900,1280.16,57,13792,52766,30946,
20510,Anoplopoma fimbria,sablefish,1998,Groundfish Slope Survey,Coastwide: (32/34/34.5/40.5/45/49),40Pt5To45Degs,55 183 549 900 1280 meter bounds,900,1280.16,58,16671,7844,34517,
20510,Anoplopoma fimbria,sablefish,1998,Groundfish Slope Survey,Coastwide: (32/34/34.5/40.5/45/49),40Pt5To45Degs,55 183 549 900 1280 meter bounds,900,1280.16,59,30694,4796,9587,
20510,Anoplopoma fimbria,sablefish,1998,Groundfish Slope Survey,Coastwide: (32/34/34.5/40.5/45/49),40Pt5To45Degs,55 183 549 900 1280 meter bounds,900,1280.16,60,0,4796,26477,
20510,Anoplopoma fimbria,sablefish,1998,Groundfish Slope Survey,Coastwide: (32/34/34.5/40.5/45/49),40Pt5To45Degs,55 183 549 900 1280 meter bounds,900,1280.16,61,32528,4796,53287,
20510,Anoplopoma fimbria,sablefish,1998,Groundfish Slope Survey,Coastwide: (32/34/34.5/40.5/45/49),40Pt5To45Degs,55 183 549 900 1280 meter bounds,900,1280.16,62,43245,0,38887,
20510,Anoplopoma fimbria,sablefish,1998,Groundfish Slope Survey,Coastwide: (32/34/34.5/40.5/45/49),40Pt5To45Degs,55 183 549 900 1280 meter bounds,900,1280.16,63,20953,8129,42696,
20510,Anoplopoma fimbria,sablefish,1998,Groundfish Slope Survey,Coastwide: (32/34/34.5/40.5/45/49),40Pt5To45Degs,55 183 549 900 1280 meter bounds,900,1280.16,64,38561,0,19560,
20510,Anoplopoma fimbria,sablefish,1998,Groundfish Slope Survey,Coastwide: (32/34/34.5/40.5/45/49),40Pt5To45Degs,55 183 549 900 1280 meter bounds,900,1280.16,65,57524,0,34470,
20510,Anoplopoma fimbria,sablefish,1998,Groundfish Slope Survey,Coastwide: (32/34/34.5/40.5/45/49),40Pt5To45Degs,55 183 549 900 1280 meter bounds,900,1280.16,66,49539,0,28556,
20510,Anoplopoma fimbria,sablefish,1998,Groundfish Slope Survey,Coastwide: (32/34/34.5/40.5/45/49),40Pt5To45Degs,55 183 549 900 1280 meter bounds,900,1280.16,67,6615,4796,20178,
20510,Anoplopoma fimbria,sablefish,1998,Groundfish Slope Survey,Coastwide: (32/34/34.5/40.5/45/49),40Pt5To45Degs,55 183 549 900 1280 meter bounds,900,1280.16,68,12724,0,7992,
20510,Anoplopoma fimbria,sablefish,1998,Groundfish Slope Survey,Coastwide: (32/34/34.5/40.5/45/49),40Pt5To45Degs,55 183 549 900 1280 meter bounds,900,1280.16,69,8129,0,0,
20510,Anoplopoma fimbria,sablefish,1998,Groundfish Slope Survey,Coastwide: (32/34/34.5/40.5/45/49),40Pt5To45Degs,55 183 549 900 1280 meter bounds,900,1280.16,70,14459,0,19560,
20510,Anoplopoma fimbria,sablefish,1998,Groundfish Slope Survey,Coastwide: (32/34/34.5/40.5/45/49),40Pt5To45Degs,55 183 549 900 1280 meter bounds,900,1280.16,71,8773,0,11568,
20510,Anoplopoma fimbria,sablefish,1998,Groundfish Slope Survey,Coastwide: (32/34/34.5/40.5/45/49),40Pt5To45Degs,55 183 549 900 1280 meter bounds,900,1280.16,72,8129,0,0,
20510,Anoplopoma fimbria,sablefish,1998,Groundfish Slope Survey,Coastwide: (32/34/34.5/40.5/45/49),40Pt5To45Degs,55 183 549 900 1280 meter bounds,900,1280.16,73,8996,0,0,
20510,Anoplopoma fimbria,sablefish,1998,Groundfish Slope Survey,Coastwide: (32/34/34.5/40.5/45/49),40Pt5To45Degs,55 183 549 900 1280 meter bounds,900,1280.16,75,4796,0,0,
20510,Anoplopoma fimbria,sablefish,1998,Groundfish Slope Survey,Coastwide: (32/34/34.5/40.5/45/49),40Pt5To45Degs,55 183 549 900 1280 meter bounds,900,1280.16,76,0,0,11568,
20510,Anoplopoma fimbria,sablefish,1998,Groundfish Slope Survey,Coastwide: (32/34/34.5/40.5/45/49),40Pt5To45Degs,55 183 549 900 1280 meter bounds,900,1280.16,78,8129,0,0,
20510,Anoplopoma fimbria,sablefish,1998,Groundfish Slope Survey,Coastwide: (32/34/34.5/40.5/45/49),34Pt5To40Pt5Degs,55 183 549 900 1280 meter bounds,182.88,548.64,27,0,7198,0,
20510,Anoplopoma fimbria,sablefish,1998,Groundfish Slope Survey,Coastwide: (32/34/34.5/40.5/45/49),34Pt5To40Pt5Degs,55 183 549 900 1280 meter bounds,182.88,548.64,31,0,21595,0,
20510,Anoplopoma fimbria,sablefish,1998,Groundfish Slope Survey,Coastwide: (32/34/34.5/40.5/45/49),34Pt5To40Pt5Degs,55 183 549 900 1280 meter bounds,182.88,548.64,32,0,7198,0,
20510,Anoplopoma fimbria,sablefish,1998,Groundfish Slope Survey,Coastwide: (32/34/34.5/40.5/45/49),34Pt5To40Pt5Degs,55 183 549 900 1280 meter bounds,182.88,548.64,33,0,7198,0,
20510,Anoplopoma fimbria,sablefish,1998,Groundfish Slope Survey,Coastwide: (32/34/34.5/40.5/45/49),34Pt5To40Pt5Degs,55 183 549 900 1280 meter bounds,182.88,548.64,34,0,14397,0,
20510,Anoplopoma fimbria,sablefish,1998,Groundfish Slope Survey,Coastwide: (32/34/34.5/40.5/45/49),34Pt5To40Pt5Degs,55 183 549 900 1280 meter bounds,182.88,548.64,35,0,7198,0,
20510,Anoplopoma fimbria,sablefish,1998,Groundfish Slope Survey,Coastwide: (32/34/34.5/40.5/45/49),34Pt5To40Pt5Degs,55 183 549 900 1280 meter bounds,182.88,548.64,36,0,14397,0,
20510,Anoplopoma fimbria,sablefish,1998,Groundfish Slope Survey,Coastwide: (32/34/34.5/40.5/45/49),34Pt5To40Pt5Degs,55 183 549 900 1280 meter bounds,182.88,548.64,37,0,7198,0,
20510,Anoplopoma fimbria,sablefish,1998,Groundfish Slope Survey,Coastwide: (32/34/34.5/40.5/45/49),34Pt5To40Pt5Degs,55 183 549 900 1280 meter bounds,182.88,548.64,38,0,28793,0,
20510,Anoplopoma fimbria,sablefish,1998,Groundfish Slope Survey,Coastwide: (32/34/34.5/40.5/45/49),34Pt5To40Pt5Degs,55 183 549 900 1280 meter bounds,182.88,548.64,39,0,7198,0,
20510,Anoplopoma fimbria,sablefish,1998,Groundfish Slope Survey,Coastwide: (32/34/34.5/40.5/45/49),34Pt5To40Pt5Degs,55 183 549 900 1280 meter bounds,182.88,548.64,40,0,14397,0,
20510,Anoplopoma fimbria,sablefish,1998,Groundfish Slope Survey,Coastwide: (32/34/34.5/40.5/45/49),34Pt5To40Pt5Degs,55 183 549 900 1280 meter bounds,182.88,548.64,41,0,21595,0,
20510,Anoplopoma fimbria,sablefish,1998,Groundfish Slope Survey,Coastwide: (32/34/34.5/40.5/45/49),34Pt5To40Pt5Degs,55 183 549 900 1280 meter bounds,182.88,548.64,42,8681,8012,0,
20510,Anoplopoma fimbria,sablefish,1998,Groundfish Slope Survey,Coastwide: (32/34/34.5/40.5/45/49),34Pt5To40Pt5Degs,55 183 549 900 1280 meter bounds,182.88,548.64,43,20061,36733,0,
20510,Anoplopoma fimbria,sablefish,1998,Groundfish Slope Survey,Coastwide: (32/34/34.5/40.5/45/49),34Pt5To40Pt5Degs,55 183 549 900 1280 meter bounds,182.88,548.64,44,14755,36066,0,
20510,Anoplopoma fimbria,sablefish,1998,Groundfish Slope Survey,Coastwide: (32/34/34.5/40.5/45/49),34Pt5To40Pt5Degs,55 183 549 900 1280 meter bounds,182.88,548.64,45,9220,29662,0,
20510,Anoplopoma fimbria,sablefish,1998,Groundfish Slope Survey,Coastwide: (32/34/34.5/40.5/45/49),34Pt5To40Pt5Degs,55 183 549 900 1280 meter bounds,182.88,548.64,46,23621,18570,0,
20510,Anoplopoma fimbria,sablefish,1998,Groundfish Slope Survey,Coastwide: (32/34/34.5/40.5/45/49),34Pt5To40Pt5Degs,55 183 549 900 1280 meter bounds,182.88,548.64,47,21229,89991,0,
20510,Anoplopoma fimbria,sablefish,1998,Groundfish Slope Survey,Coastwide: (32/34/34.5/40.5/45/49),34Pt5To40Pt5Degs,55 183 549 900 1280 meter bounds,182.88,548.64,48,37220,27604,0,
20510,Anoplopoma fimbria,sablefish,1998,Groundfish Slope Survey,Coastwide: (32/34/34.5/40.5/45/49),34Pt5To40Pt5Degs,55 183 549 900 1280 meter bounds,182.88,548.64,49,22464,36066,0,
20510,Anoplopoma fimbria,sablefish,1998,Groundfish Slope Survey,Coastwide: (32/34/34.5/40.5/45/49),34Pt5To40Pt5Degs,55 183 549 900 1280 meter bounds,182.88,548.64,50,20597,60292,0,
20510,Anoplopoma fimbria,sablefish,1998,Groundfish Slope Survey,Coastwide: (32/34/34.5/40.5/45/49),34Pt5To40Pt5Degs,55 183 549 900 1280 meter bounds,182.88,548.64,51,39585,7198,0,
20510,Anoplopoma fimbria,sablefish,1998,Groundfish Slope Survey,Coastwide: (32/34/34.5/40.5/45/49),34Pt5To40Pt5Degs,55 183 549 900 1280 meter bounds,182.88,548.64,52,22967,35218,0,
20510,Anoplopoma fimbria,sablefish,1998,Groundfish Slope Survey,Coastwide: (32/34/34.5/40.5/45/49),34Pt5To40Pt5Degs,55 183 549 900 1280 meter bounds,182.88,548.64,53,19610,23078,7382,
20510,Anoplopoma fimbria,sablefish,1998,Groundfish Slope Survey,Coastwide: (32/34/34.5/40.5/45/49),34Pt5To40Pt5Degs,55 183 549 900 1280 meter bounds,182.88,548.64,54,25171,18134,0,
20510,Anoplopoma fimbria,sablefish,1998,Groundfish Slope Survey,Coastwide: (32/34/34.5/40.5/45/49),34Pt5To40Pt5Degs,55 183 549 900 1280 meter bounds,182.88,548.64,55,27039,0,16915,
20510,Anoplopoma fimbria,sablefish,1998,Groundfish Slope Survey,Coastwide: (32/34/34.5/40.5/45/49),34Pt5To40Pt5Degs,55 183 549 900 1280 meter bounds,182.88,548.64,56,15394,0,16915,
20510,Anoplopoma fimbria,sablefish,1998,Groundfish Slope Survey,Coastwide: (32/34/34.5/40.5/45/49),34Pt5To40Pt5Degs,55 183 549 900 1280 meter bounds,182.88,548.64,57,21819,0,0,
20510,Anoplopoma fimbria,sablefish,1998,Groundfish Slope Survey,Coastwide: (32/34/34.5/40.5/45/49),34Pt5To40Pt5Degs,55 183 549 900 1280 meter bounds,182.88,548.64,58,13324,0,0,
20510,Anoplopoma fimbria,sablefish,1998,Groundfish Slope Survey,Coastwide: (32/34/34.5/40.5/45/49),34Pt5To40Pt5Degs,55 183 549 900 1280 meter bounds,182.88,548.64,59,26946,0,0,
20510,Anoplopoma fimbria,sablefish,1998,Groundfish Slope Survey,Coastwide: (32/34/34.5/40.5/45/49),34Pt5To40Pt5Degs,55 183 549 900 1280 meter bounds,182.88,548.64,60,6633,0,0,
20510,Anoplopoma fimbria,sablefish,1998,Groundfish Slope Survey,Coastwide: (32/34/34.5/40.5/45/49),34Pt5To40Pt5Degs,55 183 549 900 1280 meter bounds,182.88,548.64,61,7409,0,0,
20510,Anoplopoma fimbria,sablefish,1998,Groundfish Slope Survey,Coastwide: (32/34/34.5/40.5/45/49),34Pt5To40Pt5Degs,55 183 549 900 1280 meter bounds,182.88,548.64,62,19610,0,0,
20510,Anoplopoma fimbria,sablefish,1998,Groundfish Slope Survey,Coastwide: (32/34/34.5/40.5/45/49),34Pt5To40Pt5Degs,55 183 549 900 1280 meter bounds,182.88,548.64,63,6126,0,0,
20510,Anoplopoma fimbria,sablefish,1998,Groundfish Slope Survey,Coastwide: (32/34/34.5/40.5/45/49),34Pt5To40Pt5Degs,55 183 549 900 1280 meter bounds,182.88,548.64,64,15562,0,0,
20510,Anoplopoma fimbria,sablefish,1998,Groundfish Slope Survey,Coastwide: (32/34/34.5/40.5/45/49),34Pt5To40Pt5Degs,55 183 549 900 1280 meter bounds,182.88,548.64,69,6633,0,0,
20510,Anoplopoma fimbria,sablefish,1998,Groundfish Slope Survey,Coastwide: (32/34/34.5/40.5/45/49),34Pt5To40Pt5Degs,55 183 549 900 1280 meter bounds,182.88,548.64,70,8914,7423,0,
20510,Anoplopoma fimbria,sablefish,1998,Groundfish Slope Survey,Coastwide: (32/34/34.5/40.5/45/49),34Pt5To40Pt5Degs,55 183 549 900 1280 meter bounds,548.64,900,43,26157,0,0,
20510,Anoplopoma fimbria,sablefish,1998,Groundfish Slope Survey,Coastwide: (32/34/34.5/40.5/45/49),34Pt5To40Pt5Degs,55 183 549 900 1280 meter bounds,548.64,900,44,13079,40008,0,
20510,Anoplopoma fimbria,sablefish,1998,Groundfish Slope Survey,Coastwide: (32/34/34.5/40.5/45/49),34Pt5To40Pt5Degs,55 183 549 900 1280 meter bounds,548.64,900,45,0,78099,0,
20510,Anoplopoma fimbria,sablefish,1998,Groundfish Slope Survey,Coastwide: (32/34/34.5/40.5/45/49),34Pt5To40Pt5Degs,55 183 549 900 1280 meter bounds,548.64,900,46,13850,64376,0,
20510,Anoplopoma fimbria,sablefish,1998,Groundfish Slope Survey,Coastwide: (32/34/34.5/40.5/45/49),34Pt5To40Pt5Degs,55 183 549 900 1280 meter bounds,548.64,900,47,74087,62880,0,
20510,Anoplopoma fimbria,sablefish,1998,Groundfish Slope Survey,Coastwide: (32/34/34.5/40.5/45/49),34Pt5To40Pt5Degs,55 183 549 900 1280 meter bounds,548.64,900,48,68308,168851,0,
20510,Anoplopoma fimbria,sablefish,1998,Groundfish Slope Survey,Coastwide: (32/34/34.5/40.5/45/49),34Pt5To40Pt5Degs,55 183 549 900 1280 meter bounds,548.64,900,49,75931,121970,0,
20510,Anoplopoma fimbria,sablefish,1998,Groundfish Slope Survey,Coastwide: (32/34/34.5/40.5/45/49),34Pt5To40Pt5Degs,55 183 549 900 1280 meter bounds,548.64,900,50,94286,198266,0,
20510,Anoplopoma fimbria,sablefish,1998,Groundfish Slope Survey,Coastwide: (32/34/34.5/40.5/45/49),34Pt5To40Pt5Degs,55 183 549 900 1280 meter bounds,548.64,900,51,40217,225589,0,
20510,Anoplopoma fimbria,sablefish,1998,Groundfish Slope Survey,Coastwide: (32/34/34.5/40.5/45/49),34Pt5To40Pt5Degs,55 183 549 900 1280 meter bounds,548.64,900,52,100566,233961,0,
20510,Anoplopoma fimbria,sablefish,1998,Groundfish Slope Survey,Coastwide: (32/34/34.5/40.5/45/49),34Pt5To40Pt5Degs,55 183 549 900 1280 meter bounds,548.64,900,53,56610,165059,0,
20510,Anoplopoma fimbria,sablefish,1998,Groundfish Slope Survey,Coastwide: (32/34/34.5/40.5/45/49),34Pt5To40Pt5Degs,55 183 549 900 1280 meter bounds,548.64,900,54,71948,118271,0,
20510,Anoplopoma fimbria,sablefish,1998,Groundfish Slope Survey,Coastwide: (32/34/34.5/40.5/45/49),34Pt5To40Pt5Degs,55 183 549 900 1280 meter bounds,548.64,900,55,71493,142287,0,
20510,Anoplopoma fimbria,sablefish,1998,Groundfish Slope Survey,Coastwide: (32/34/34.5/40.5/45/49),34Pt5To40Pt5Degs,55 183 549 900 1280 meter bounds,548.64,900,56,36060,72123,0,
20510,Anoplopoma fimbria,sablefish,1998,Groundfish Slope Survey,Coastwide: (32/34/34.5/40.5/45/49),34Pt5To40Pt5Degs,55 183 549 900 1280 meter bounds,548.64,900,57,12627,47274,0,
20510,Anoplopoma fimbria,sablefish,1998,Groundfish Slope Survey,Coastwide: (32/34/34.5/40.5/45/49),34Pt5To40Pt5Degs,55 183 549 900 1280 meter bounds,548.64,900,58,36588,55454,0,
20510,Anoplopoma fimbria,sablefish,1998,Groundfish Slope Survey,Coastwide: (32/34/34.5/40.5/45/49),34Pt5To40Pt5Degs,55 183 549 900 1280 meter bounds,548.64,900,59,46980,22343,0,
20510,Anoplopoma fimbria,sablefish,1998,Groundfish Slope Survey,Coastwide: (32/34/34.5/40.5/45/49),34Pt5To40Pt5Degs,55 183 549 900 1280 meter bounds,548.64,900,60,24953,23188,0,
20510,Anoplopoma fimbria,sablefish,1998,Groundfish Slope Survey,Coastwide: (32/34/34.5/40.5/45/49),34Pt5To40Pt5Degs,55 183 549 900 1280 meter bounds,548.64,900,61,13122,12929,0,
20510,Anoplopoma fimbria,sablefish,1998,Groundfish Slope Survey,Coastwide: (32/34/34.5/40.5/45/49),34Pt5To40Pt5Degs,55 183 549 900 1280 meter bounds,548.64,900,62,21446,0,0,
20510,Anoplopoma fimbria,sablefish,1998,Groundfish Slope Survey,Coastwide: (32/34/34.5/40.5/45/49),34Pt5To40Pt5Degs,55 183 549 900 1280 meter bounds,548.64,900,65,12929,11103,0,
20510,Anoplopoma fimbria,sablefish,1998,Groundfish Slope Survey,Coastwide: (32/34/34.5/40.5/45/49),34Pt5To40Pt5Degs,55 183 549 900 1280 meter bounds,548.64,900,67,10625,0,0,
20510,Anoplopoma fimbria,sablefish,1998,Groundfish Slope Survey,Coastwide: (32/34/34.5/40.5/45/49),34Pt5To40Pt5Degs,55 183 549 900 1280 meter bounds,900,1280.16,48,0,7953,0,
20510,Anoplopoma fimbria,sablefish,1998,Groundfish Slope Survey,Coastwide: (32/34/34.5/40.5/45/49),34Pt5To40Pt5Degs,55 183 549 900 1280 meter bounds,900,1280.16,49,0,7953,0,
20510,Anoplopoma fimbria,sablefish,1998,Groundfish Slope Survey,Coastwide: (32/34/34.5/40.5/45/49),34Pt5To40Pt5Degs,55 183 549 900 1280 meter bounds,900,1280.16,50,0,34700,0,
20510,Anoplopoma fimbria,sablefish,1998,Groundfish Slope Survey,Coastwide: (32/34/34.5/40.5/45/49),34Pt5To40Pt5Degs,55 183 549 900 1280 meter bounds,900,1280.16,51,8687,54433,0,
20510,Anoplopoma fimbria,sablefish,1998,Groundfish Slope Survey,Coastwide: (32/34/34.5/40.5/45/49),34Pt5To40Pt5Degs,55 183 549 900 1280 meter bounds,900,1280.16,52,17374,69017,21653,
20510,Anoplopoma fimbria,sablefish,1998,Groundfish Slope Survey,Coastwide: (32/34/34.5/40.5/45/49),34Pt5To40Pt5Degs,55 183 549 900 1280 meter bounds,900,1280.16,53,41785,141894,0,
20510,Anoplopoma fimbria,sablefish,1998,Groundfish Slope Survey,Coastwide: (32/34/34.5/40.5/45/49),34Pt5To40Pt5Degs,55 183 549 900 1280 meter bounds,900,1280.16,54,33581,121399,47071,
20510,Anoplopoma fimbria,sablefish,1998,Groundfish Slope Survey,Coastwide: (32/34/34.5/40.5/45/49),34Pt5To40Pt5Degs,55 183 549 900 1280 meter bounds,900,1280.16,55,63371,211636,21653,
20510,Anoplopoma fimbria,sablefish,1998,Groundfish Slope Survey,Coastwide: (32/34/34.5/40.5/45/49),34Pt5To40Pt5Degs,55 183 549 900 1280 meter bounds,900,1280.16,56,79876,232002,29850,
20510,Anoplopoma fimbria,sablefish,1998,Groundfish Slope Survey,Coastwide: (32/34/34.5/40.5/45/49),34Pt5To40Pt5Degs,55 183 549 900 1280 meter bounds,900,1280.16,57,111325,143715,25472,
20510,Anoplopoma fimbria,sablefish,1998,Groundfish Slope Survey,Coastwide: (32/34/34.5/40.5/45/49),34Pt5To40Pt5Degs,55 183 549 900 1280 meter bounds,900,1280.16,58,106175,127614,36299,
20510,Anoplopoma fimbria,sablefish,1998,Groundfish Slope Survey,Coastwide: (32/34/34.5/40.5/45/49),34Pt5To40Pt5Degs,55 183 549 900 1280 meter bounds,900,1280.16,59,63180,108035,35580,
20510,Anoplopoma fimbria,sablefish,1998,Groundfish Slope Survey,Coastwide: (32/34/34.5/40.5/45/49),34Pt5To40Pt5Degs,55 183 549 900 1280 meter bounds,900,1280.16,60,111755,81153,16210,
20510,Anoplopoma fimbria,sablefish,1998,Groundfish Slope Survey,Coastwide: (32/34/34.5/40.5/45/49),34Pt5To40Pt5Degs,55 183 549 900 1280 meter bounds,900,1280.16,61,73552,65671,25472,
20510,Anoplopoma fimbria,sablefish,1998,Groundfish Slope Survey,Coastwide: (32/34/34.5/40.5/45/49),34Pt5To40Pt5Degs,55 183 549 900 1280 meter bounds,900,1280.16,62,64448,47331,27220,
20510,Anoplopoma fimbria,sablefish,1998,Groundfish Slope Survey,Coastwide: (32/34/34.5/40.5/45/49),34Pt5To40Pt5Degs,55 183 549 900 1280 meter bounds,900,1280.16,63,76130,31645,19023,
20510,Anoplopoma fimbria,sablefish,1998,Groundfish Slope Survey,Coastwide: (32/34/34.5/40.5/45/49),34Pt5To40Pt5Degs,55 183 549 900 1280 meter bounds,900,1280.16,64,73774,39405,16448,
20510,Anoplopoma fimbria,sablefish,1998,Groundfish Slope Survey,Coastwide: (32/34/34.5/40.5/45/49),34Pt5To40Pt5Degs,55 183 549 900 1280 meter bounds,900,1280.16,65,62428,10827,40854,
20510,Anoplopoma fimbria,sablefish,1998,Groundfish Slope Survey,Coastwide: (32/34/34.5/40.5/45/49),34Pt5To40Pt5Degs,55 183 549 900 1280 meter bounds,900,1280.16,66,58114,0,0,
20510,Anoplopoma fimbria,sablefish,1998,Groundfish Slope Survey,Coastwide: (32/34/34.5/40.5/45/49),34Pt5To40Pt5Degs,55 183 549 900 1280 meter bounds,900,1280.16,67,41161,0,8197,
